gene,mean_LPS,mean_Control,log2FC_LPS_vs_Control,pvalue,padj
Fkbp6,2.5933266666666666,2.62215,-0.028823333333333423,0.8359760800934843,0.9961932264858194
Tmem213,1.8662200000000002,1.8401533333333333,0.026066666666666904,0.8359831062357331,0.9961932264858194
Loxl4,2.587806666666667,2.6271933333333335,-0.03938666666666668,0.8360606516336305,0.9961932264858194
Gm410,2.1036333333333332,2.1273700000000004,-0.023736666666667183,0.8361733238402803,0.9961932264858194
Ttll8,2.2507433333333333,2.232756666666667,0.017986666666666373,0.8362139102202717,0.9961932264858194
Olfr710,2.0318,1.9800766666666665,0.051723333333333565,0.8362504736949208,0.9961932264858194
Cinp,7.206356666666667,7.133513333333333,0.07284333333333404,0.8362594951357809,0.9961932264858194
A330021E22Rik,2.0475633333333336,2.0123633333333335,0.03520000000000012,0.8362735192277329,0.9961932264858194
Hn1l,5.064006666666667,5.008046666666666,0.055960000000000676,0.8362840755308064,0.9961932264858194
Psg26,1.4388933333333334,1.4147866666666664,0.024106666666666943,0.8362906981649534,0.9961932264858194
Timm13,4.903223333333334,4.92646,-0.023236666666665684,0.8362939159976097,0.9961932264858194
B230104C08Rik,4.606123333333334,4.54859,0.05753333333333366,0.8363047543162713,0.9961932264858194
Gm10272,2.4456766666666665,2.3852866666666666,0.060389999999999944,0.8363209124270079,0.9961932264858194
Nkd1,1.9798366666666667,2.0019666666666667,-0.022129999999999983,0.8363505216565763,0.9961932264858194
Myo18a,4.81459,4.776856666666666,0.03773333333333362,0.8363667351961547,0.9961932264858194
Olfr547,2.20403,2.26292,-0.05888999999999989,0.8364574266650351,0.9961932264858194
Gm19663,2.1611100000000003,2.137003333333334,0.0241066666666665,0.8364779569549855,0.9961932264858194
Akd1,2.5113866666666667,2.4868400000000004,0.024546666666666273,0.8364885209907763,0.9961932264858194
1700019D03Rik,2.78482,2.8118266666666667,-0.027006666666666845,0.8365120543337037,0.9961932264858194
Smok2b,2.8751399999999996,2.9297466666666665,-0.054606666666666914,0.8365434321704212,0.9961932264858194
Otogl,2.0610166666666667,2.0824533333333335,-0.02143666666666677,0.8365536204040328,0.9961932264858194
Col2a1,3.1393,3.16521,-0.0259100000000001,0.8365685550064746,0.9961932264858194
2010110K18Rik,2.4145266666666667,2.3872199999999997,0.027306666666667034,0.8365967857416371,0.9961932264858194
5430421N21Rik,2.87889,2.915893333333333,-0.03700333333333283,0.836648931388779,0.9961932264858194
D8Ertd738e,6.617206666666667,6.552223333333334,0.06498333333333317,0.8366714934641859,0.9961932264858194
Mrps24,6.04666,6.116139999999999,-0.06947999999999865,0.8367394916127735,0.9961932264858194
Shank2,2.7142433333333336,2.7541733333333336,-0.03993000000000002,0.8367974337078671,0.9961932264858194
Sdha,8.949506666666666,9.007863333333333,-0.05835666666666661,0.8368245606666732,0.9961932264858194
Pip,2.242653333333333,2.230103333333333,0.012550000000000061,0.8368314466560238,0.9961932264858194
Cnpy3,5.913856666666667,6.01755,-0.10369333333333319,0.836942274535881,0.9961932264858194
Kcnj14,3.3995433333333334,3.4532233333333333,-0.05367999999999995,0.8369909459593404,0.9961932264858194
Susd5,2.9758933333333335,2.9355733333333336,0.04031999999999991,0.8370232095191694,0.9961932264858194
Krtap3-1,1.7697466666666666,1.7367266666666668,0.03301999999999983,0.837039536738672,0.9961932264858194
Tfg,7.260043333333333,7.30845,-0.04840666666666671,0.8370853393019598,0.9961932264858194
Dppa2,2.6808799999999997,2.621793333333333,0.05908666666666651,0.8372149051355793,0.9961932264858194
2510003E04Rik,4.471213333333334,4.423866666666666,0.04734666666666776,0.8372379518615656,0.9961932264858194
Tcf3,5.735003333333334,5.780436666666667,-0.04543333333333255,0.8372468488569355,0.9961932264858194
Cherp,7.194176666666667,7.131066666666666,0.06311000000000089,0.837373951671294,0.9961932264858194
Grb2,7.010843333333334,6.903449999999999,0.10739333333333434,0.8373787691946694,0.9961932264858194
Itgb2l,2.6917833333333334,2.74169,-0.049906666666666766,0.8373847767852427,0.9961932264858194
Calcr,2.384673333333333,2.335576666666667,0.049096666666666344,0.8373966577827352,0.9961932264858194
Fam78b,4.48373,4.438713333333333,0.04501666666666715,0.8374734291342275,0.9961932264858194
Gabrq,2.06175,2.093246666666667,-0.03149666666666695,0.8374846916734227,0.9961932264858194
Adam29,1.73547,1.76853,-0.03305999999999987,0.8375756185873257,0.9961932264858194
Hist1h2aa,2.6418433333333335,2.73861,-0.09676666666666645,0.8375963155533072,0.9961932264858194
Gm14379,2.3078133333333333,2.349356666666667,-0.04154333333333371,0.8376626114652044,0.9961932264858194
Snord71,7.207763333333333,7.080826666666667,0.12693666666666648,0.8377385003426627,0.9961932264858194
Olfr694,1.7699733333333334,1.7451300000000003,0.024843333333333106,0.8377658568167071,0.9961932264858194
Lect2,1.8853433333333334,1.9070633333333333,-0.02171999999999996,0.8378061042579499,0.9961932264858194
Spag11a,3.0846699999999996,3.1648066666666668,-0.08013666666666719,0.8378160464530781,0.9961932264858194
4930401B11Rik,2.2439066666666667,2.19549,0.048416666666666774,0.8378427349763855,0.9961932264858194
1500010J02Rik,6.781406666666666,6.829266666666666,-0.047860000000000014,0.8378628392446053,0.9961932264858194
Sept12,2.4343299999999997,2.41541,0.018919999999999604,0.8378901419977736,0.9961932264858194
Atp5k,5.7326533333333325,5.629976666666667,0.10267666666666564,0.8379350703326972,0.9961932264858194
Igfbp6,2.9252900000000004,2.8635299999999995,0.061760000000000925,0.8379350713760494,0.9961932264858194
Saa4,2.21217,2.16524,0.04693000000000014,0.8380113474263157,0.9961932264858194
Dph2,4.3902600000000005,4.4632000000000005,-0.07294,0.8380145746716413,0.9961932264858194
Ugt2b38,2.0236066666666663,1.99484,0.028766666666666385,0.8380446112471613,0.9961932264858194
Pdlim3,2.5599266666666662,2.5983966666666665,-0.038470000000000226,0.838055829764445,0.9961932264858194
6820408C15Rik,2.562226666666666,2.5812233333333334,-0.018996666666667217,0.8380626094567678,0.9961932264858194
Gm13498,2.0283166666666665,2.0880833333333335,-0.05976666666666697,0.838156782864826,0.9961932264858194
Tmem53,2.0021766666666667,2.0493533333333334,-0.047176666666666645,0.8381798620225519,0.9961932264858194
Jub,3.4209700000000005,3.4569466666666666,-0.0359766666666661,0.8382571027173071,0.9961932264858194
Leprel1,2.843383333333333,2.8013266666666667,0.04205666666666641,0.8383122667954431,0.9961932264858194
LOC100505125,4.349309999999999,4.307123333333333,0.04218666666666593,0.8383576081617583,0.9961932264858194
Lipt2,4.564926666666666,4.62289,-0.057963333333334255,0.8383809637438896,0.9961932264858194
Mmp17,2.676903333333333,2.685676666666667,-0.008773333333333966,0.8384226986937975,0.9961932264858194
Acvrl1,4.638166666666667,4.5493266666666665,0.08884000000000025,0.8385067633800389,0.9961932264858194
Olfr1373,3.7055633333333327,3.6444233333333336,0.061139999999999084,0.8386177466812083,0.9961932264858194
Mir28b,3.4904733333333335,3.5434,-0.052926666666666566,0.8386836788491857,0.9961932264858194
Barx2,2.7469066666666664,2.784803333333333,-0.03789666666666669,0.8387311440172138,0.9961932264858194
Nrxn1,2.4050583333333333,2.4315166666666665,-0.02645833333333325,0.8387626128496823,0.9961932264858194
Olfr206,1.6488733333333334,1.6736833333333332,-0.024809999999999777,0.8388070555405001,0.9961932264858194
Ndfip1,6.446183333333333,6.503246666666667,-0.05706333333333369,0.8388185653480302,0.9961932264858194
Olfr1271,1.7653633333333332,1.7914933333333334,-0.02613000000000021,0.8388791209579254,0.9961932264858194
Gstm3,2.6937266666666666,2.6749566666666666,0.018769999999999953,0.8389754386359709,0.9961932264858194
Olfr965,2.010456666666667,1.937243333333333,0.0732133333333338,0.8390178887590538,0.9961932264858194
Il10ra,5.569006666666667,5.646913333333333,-0.07790666666666635,0.8390869912088188,0.9961932264858194
Plcd1,2.4918866666666664,2.5466233333333332,-0.05473666666666688,0.8391219545458024,0.9961932264858194
9230110F15Rik,2.0727533333333334,2.1417466666666667,-0.06899333333333324,0.8391391614577732,0.9961932264858194
1700125H20Rik,2.36504,2.310703333333333,0.05433666666666692,0.8391447268253452,0.9961932264858194
Gsdma,2.2728533333333334,2.2257,0.0471533333333336,0.8391817941643738,0.9961932264858194
Gpnmb,11.424199999999999,11.457333333333333,-0.03313333333333368,0.839211067630194,0.9961932264858194
Rsbn1l,6.272279999999999,6.202090000000001,0.07018999999999842,0.8392439663637448,0.9961932264858194
Pa2g4,9.915103333333334,9.95889,-0.04378666666666575,0.8392699683585346,0.9961932264858194
Galk1,6.258746666666666,6.398783333333334,-0.14003666666666792,0.8393665005227234,0.9961932264858194
Mir345,4.305506666666666,4.257953333333333,0.047553333333333114,0.8393952946242358,0.9961932264858194
Olfr520,1.9071066666666667,1.882513333333333,0.02459333333333369,0.839431547157259,0.9961932264858194
Lamc3,2.734083333333333,2.6939333333333333,0.040149999999999686,0.8394393532451717,0.9961932264858194
Pdcd2l,5.923613333333333,5.989813333333333,-0.06620000000000026,0.8394498120239611,0.9961932264858194
Luc7l3,7.44885,7.527073333333333,-0.07822333333333287,0.839455781420441,0.9961932264858194
Ube2b,6.3337,6.245943333333334,0.08775666666666648,0.839485951799473,0.9961932264858194
Epha6,2.2392066666666666,2.2100433333333336,0.029163333333332986,0.8395428530898875,0.9961932264858194
Tnk1,2.3597466666666667,2.3943733333333337,-0.03462666666666703,0.8395452354096576,0.9961932264858194
Stag2,8.110063333333335,8.0472,0.06286333333333438,0.8395936596132632,0.9961932264858194
Adamts7,2.42289,2.4002700000000003,0.022619999999999862,0.8396202739023111,0.9961932264858194
Mir3094,2.663323333333333,2.5418066666666665,0.1215166666666665,0.8396272766289204,0.9961932264858194
Cav2,6.63788,6.488333333333333,0.14954666666666672,0.8396356605682321,0.9961932264858194
Slc41a2,6.124680000000001,6.217933333333334,-0.09325333333333319,0.8396399299549318,0.9961932264858194
Ss18,5.957616666666667,5.999073333333333,-0.04145666666666603,0.8396973633705743,0.9961932264858194
Gm20157,3.0215599999999996,3.0563533333333326,-0.03479333333333301,0.8397089233294639,0.9961932264858194
Rnf138,5.61756,5.648346666666666,-0.03078666666666585,0.8397893948641998,0.9961932264858194
Mut,7.394216666666668,7.472616666666667,-0.07839999999999936,0.8398166765552569,0.9961932264858194
Tsnax,7.154496666666667,7.23835,-0.08385333333333289,0.8398218097270378,0.9961932264858194
Esm1,2.4278,2.4826366666666666,-0.054836666666666645,0.839851494923804,0.9961932264858194
Samd7,2.3319466666666666,2.3540633333333334,-0.022116666666666784,0.8398967707006341,0.9961932264858194
Pddc1,5.337243333333333,5.459206666666667,-0.12196333333333342,0.8399437712698586,0.9961932264858194
Qars,7.830116666666668,7.729256666666667,0.10086000000000084,0.839971001684397,0.9961932264858194
Tgm3,2.2884333333333333,2.266363333333333,0.022070000000000256,0.8400919447886224,0.9961932264858194
Mpp2,2.9439833333333336,2.99381,-0.04982666666666624,0.8400965815045232,0.9961932264858194
Dlk1,2.5968,2.5398733333333334,0.05692666666666657,0.8401232500036833,0.9961932264858194
Hist1h2be,8.893936666666667,9.01567,-0.12173333333333325,0.8401415426081229,0.9961932264858194
Gm12794,1.80898,1.8801366666666668,-0.07115666666666676,0.8401460709651091,0.9961932264858194
Gm5942,1.3878066666666669,1.404473333333333,-0.016666666666666163,0.840201861218485,0.9961932264858194
Olfr365,1.9792133333333333,2.050273333333333,-0.0710599999999999,0.840221694199006,0.9961932264858194
2810004N23Rik,6.301143333333333,6.372156666666666,-0.07101333333333315,0.8402536393635207,0.9961932264858194
Ldhb,2.5485966666666666,2.5702266666666667,-0.021630000000000038,0.840276043154294,0.9961932264858194
Krtcap2,8.0769,8.15277,-0.0758700000000001,0.8402852532908105,0.9961932264858194
Itih5,2.4050499999999997,2.3742633333333334,0.030786666666666296,0.840308323042652,0.9961932264858194
Adamts4,2.5856233333333334,2.5565866666666666,0.02903666666666682,0.8403449608737518,0.9961932264858194
Eif4ebp1,6.9371100000000006,6.8059666666666665,0.13114333333333406,0.8403725363027479,0.9961932264858194
Sec13,6.195266666666666,6.13576,0.05950666666666571,0.8404745491511774,0.9961932264858194
Mbd3l2,1.9495766666666665,1.96918,-0.019603333333333417,0.8405414522011788,0.9961932264858194
Drg2,7.67252,7.61062,0.06189999999999962,0.840546865067487,0.9961932264858194
Tox3,2.3360333333333334,2.3709466666666663,-0.03491333333333291,0.8405480455472146,0.9961932264858194
Arhgap26,2.8518733333333333,2.8662922222222225,-0.014418888888889203,0.8405894786226308,0.9961932264858194
Gm5331,2.47721,2.46454,0.012669999999999959,0.8406754418919531,0.9961932264858194
1700021A07Rik,4.17172,4.075223333333334,0.09649666666666601,0.8407020386543806,0.9961932264858194
Slc41a1,5.96676,6.0310033333333335,-0.06424333333333365,0.8407111035486313,0.9961932264858194
Ppa2,4.99975,5.039643333333333,-0.03989333333333356,0.8407211320202466,0.9961932264858194
Slc7a12,1.7357266666666666,1.7136533333333333,0.02207333333333339,0.8407979312796798,0.9961932264858194
Cpb1,1.9896566666666666,1.96466,0.024996666666666556,0.8408319056727215,0.9961932264858194
Sult1c1,2.1986666666666665,2.1671633333333333,0.03150333333333322,0.8408652636204053,0.9961932264858194
Atp2a1,2.5416933333333334,2.58325,-0.041556666666666686,0.8409327091045076,0.9961932264858194
Serpinb6a,4.575030000000001,4.523456666666667,0.05157333333333369,0.8409532211205971,0.9961932264858194
Zbtb2,3.448346666666667,3.5325,-0.08415333333333308,0.8409971202956724,0.9961932264858194
Aurka,7.333046666666667,7.254743333333333,0.07830333333333428,0.8410479273685127,0.9961932264858194
C1ql1,2.5515199999999996,2.513806666666667,0.0377133333333326,0.841138379487644,0.9961932264858194
Sgms1,5.435476666666666,5.354353333333333,0.08112333333333321,0.8411776437099658,0.9961932264858194
Krtap28-13,1.7113633333333331,1.6756,0.03576333333333315,0.841206173139251,0.9961932264858194
Agpat9,2.6307033333333334,2.64955,-0.018846666666666678,0.8412271505899428,0.9961932264858194
Cabp4,2.1759733333333333,2.1155733333333333,0.06040000000000001,0.8412301167279435,0.9961932264858194
Rps23,5.396663333333334,5.365670000000001,0.030993333333332984,0.8412614539094233,0.9961932264858194
Phxr2,1.96436,1.9267366666666668,0.03762333333333334,0.8412629265992214,0.9961932264858194
Cyp2d26,3.3157866666666664,3.3757066666666664,-0.05991999999999997,0.8412792864923103,0.9961932264858194
Prdm14,2.539956666666667,2.5700000000000003,-0.030043333333333422,0.8412854137578936,0.9961932264858194
Zfp14,2.579556666666667,2.5609466666666667,0.018610000000000237,0.8413567343037459,0.9961932264858194
Mir669e,2.4827533333333336,2.5350766666666664,-0.05232333333333283,0.8414611435791429,0.9961932264858194
Ddx41,6.826266666666666,6.72728,0.09898666666666589,0.8414706664967293,0.9961932264858194
4930429D17Rik,2.397636666666667,2.4184033333333335,-0.020766666666666378,0.841594847177528,0.9961932264858194
Gm5737,2.93057,2.8926166666666666,0.03795333333333328,0.841602891870842,0.9961932264858194
Sec31a,7.931803333333332,7.864473333333334,0.06732999999999834,0.8416919976131798,0.9961932264858194
Klrk1,1.6296933333333332,1.64707,-0.017376666666666818,0.8417085678172562,0.9961932264858194
Prl7d1,1.6692799999999999,1.70195,-0.0326700000000002,0.8417417833825394,0.9961932264858194
Foxd1,1.9757033333333334,2.0321833333333337,-0.05648000000000031,0.8417474085300586,0.9961932264858194
Znhit3,5.200903333333334,5.147013333333334,0.05388999999999999,0.8417744126449005,0.9961932264858194
Gm10021,2.1830333333333334,2.2378033333333334,-0.054769999999999985,0.8418419146329547,0.9961932264858194
Gm17552,2.4383700000000004,2.4035699999999998,0.03480000000000061,0.8418600727594051,0.9961932264858194
Dgka,5.95093,5.740446666666667,0.21048333333333247,0.8418651516413919,0.9961932264858194
Slc6a20a,3.513053333333333,3.4726133333333333,0.04043999999999981,0.8419309366522952,0.9961932264858194
Dstn,8.55024,8.64486,-0.09461999999999904,0.8419576148910453,0.9961932264858194
Krtap9-5,2.0515166666666667,2.10921,-0.057693333333333374,0.8419654919510475,0.9961932264858194
Wdr91,6.26993,6.189956666666667,0.07997333333333234,0.842045413894689,0.9961932264858194
BC052486,1.96222,1.95026,0.01195999999999997,0.8420479547479529,0.9961932264858194
Mir129-1,1.863476666666667,1.8960533333333334,-0.032576666666666476,0.8420554870438112,0.9961932264858194
Kcne3,2.4428033333333334,2.4918666666666667,-0.04906333333333324,0.8420673191526228,0.9961932264858194
Zfp961,4.79469,4.756523333333334,0.03816666666666624,0.8420746469908554,0.9961932264858194
Zbtb8a,2.36368,2.3922033333333332,-0.028523333333333234,0.8421662084374874,0.9961932264858194
2810405F15Rik,2.0283933333333333,2.0058233333333333,0.02256999999999998,0.8422326639646567,0.9961932264858194
Cenpn,7.295696666666667,7.355529999999999,-0.05983333333333185,0.8422363393294837,0.9961932264858194
Dus3l,4.890720000000001,4.94407,-0.05334999999999912,0.8422499586771701,0.9961932264858194
Zc3h14,8.137536666666666,8.073286666666666,0.06424999999999947,0.8422546569929747,0.9961932264858194
Cops6,8.001983333333333,8.07159,-0.06960666666666704,0.8423990318168025,0.9961932264858194
CYTB,11.609266666666668,11.632100000000001,-0.022833333333332817,0.8424443807186082,0.9961932264858194
Plekha5,4.480173333333333,4.525813333333333,-0.04563999999999968,0.8425338770417126,0.9961932264858194
Olfr25,1.5082866666666668,1.48304,0.02524666666666686,0.8425752117449303,0.9961932264858194
Cyp4f16,4.222083333333333,4.1554633333333335,0.06661999999999946,0.8425841634800859,0.9961932264858194
Gpr82,1.8842799999999997,1.9122700000000001,-0.027990000000000403,0.8426154229979698,0.9961932264858194
Eif2ak3,5.2559933333333335,5.216126666666667,0.03986666666666672,0.8426596575401195,0.9961932264858194
Rbm45,6.71262,6.76208,-0.04945999999999984,0.8427196593389843,0.9961932264858194
Zfp580,4.553383333333334,4.621049999999999,-0.06766666666666588,0.8427289853956895,0.9961932264858194
Ranbp2,8.769756666666666,8.734453333333335,0.035303333333331466,0.8428619394627872,0.9961932264858194
Usf2,5.001533333333334,5.053909999999999,-0.05237666666666563,0.8429342051879382,0.9961932264858194
D11Wsu47e,4.386863333333333,4.421423333333333,-0.034559999999999924,0.8429352243959,0.9961932264858194
B230206F22Rik,5.106003333333334,5.061986666666667,0.044016666666666815,0.8429977372862214,0.9961932264858194
Mcc,2.3800783333333335,2.4045616666666665,-0.02448333333333297,0.8430070722673363,0.9961932264858194
Sox2ot,2.14925,2.181503333333333,-0.032253333333333245,0.8430594965408683,0.9961932264858194
Olfr750,2.67273,2.705603333333333,-0.032873333333332866,0.8433540037416666,0.9961932264858194
Mrgprb2,1.9209666666666667,1.94553,-0.02456333333333327,0.8433766781467423,0.9961932264858194
Pebp4,2.5602,2.514753333333333,0.04544666666666686,0.8434179691923621,0.9961932264858194
Ush1g,3.3525300000000002,3.394196666666667,-0.04166666666666696,0.8434403432165257,0.9961932264858194
E130309D14Rik,2.7831500000000005,2.738296666666667,0.044853333333333634,0.8434780656672162,0.9961932264858194
Klhdc7a,2.0827266666666664,2.0429166666666667,0.03980999999999968,0.8434983348008899,0.9961932264858194
Wbscr22,6.265976666666667,6.2231266666666665,0.0428500000000005,0.8435226119177922,0.9961932264858194
Stoml2,5.648934999999999,5.576886666666667,0.07204833333333216,0.8435601100750787,0.9961932264858194
Skint11,1.5229566666666667,1.5553566666666665,-0.03239999999999976,0.8436083997487622,0.9961932264858194
Dctn5,7.48933,7.411113333333333,0.07821666666666705,0.8437107402224288,0.9961932264858194
2300002M23Rik,2.6909733333333334,2.6569633333333336,0.034009999999999874,0.8437936364551243,0.9961932264858194
Fam188b,2.9465299999999996,2.899736666666667,0.046793333333332576,0.8437975665041865,0.9961932264858194
Gm9637,1.8075833333333333,1.8358866666666669,-0.02830333333333357,0.8438125088627384,0.9961932264858194
1810053B23Rik,2.13556,2.15678,-0.021220000000000017,0.8438234130143273,0.9961932264858194
Arl3,6.790403333333333,6.92251,-0.13210666666666704,0.8439164775928452,0.9961932264858194
Irs3,2.5637633333333336,2.6294633333333333,-0.06569999999999965,0.8439354055631825,0.9961932264858194
Haghl,4.1253899999999994,4.155116666666666,-0.0297266666666669,0.8439778763187624,0.9961932264858194
Magea4,1.7796666666666667,1.7642366666666665,0.015430000000000277,0.8439956273124151,0.9961932264858194
Gm15772,9.769443333333333,9.861326666666665,-0.09188333333333176,0.8440079010745167,0.9961932264858194
Ccdc86,4.295556666666666,4.3746,-0.0790433333333338,0.8440208550398645,0.9961932264858194
Olfr1148,2.2441833333333334,2.211516666666667,0.03266666666666662,0.8441044976921346,0.9961932264858194
Igsf5,2.928323333333333,2.882623333333333,0.045700000000000074,0.8441555442359121,0.9961932264858194
Cypt4,2.3193733333333335,2.2583166666666665,0.06105666666666698,0.8442464612858814,0.9961932264858194
Fam193b,3.831886666666667,3.881436666666666,-0.049549999999999095,0.8443208496980579,0.9961932264858194
Trim8,7.603366666666666,7.689333333333333,-0.08596666666666675,0.8443302724028677,0.9961932264858194
Polr2e,7.296963333333333,7.349589999999999,-0.05262666666666593,0.8443451433319537,0.9961932264858194
Krtap5-2,2.6195566666666665,2.7097433333333334,-0.09018666666666686,0.8443984124237552,0.9961932264858194
Olfr834,1.4948833333333333,1.4419133333333332,0.052970000000000184,0.8445150877609577,0.9961932264858194
9430060I03Rik,2.493726666666667,2.4398466666666665,0.05388000000000037,0.8445152523367959,0.9961932264858194
D14Ertd449e,5.7584011111111115,5.819992222222222,-0.061591111111110486,0.8445244376340411,0.9961932264858194
Nt5c3,5.165096666666666,5.194626666666667,-0.029530000000001166,0.8446097147958289,0.9961932264858194
Mipep,5.560106666666666,5.62788,-0.06777333333333413,0.8446389246983056,0.9961932264858194
Chrna10,2.0194933333333336,2.0365033333333336,-0.01700999999999997,0.8446424483768903,0.9961932264858194
Aqp6,2.4713499999999997,2.401056666666667,0.07029333333333287,0.8446464868958288,0.9961932264858194
Atp6v0a1,8.174396666666667,8.08322,0.0911766666666658,0.8446643391871326,0.9961932264858194
Ttc34,2.810423333333334,2.791733333333333,0.01869000000000076,0.8446839336567753,0.9961932264858194
H2-DMb1,3.2415533333333335,3.2113099999999997,0.030243333333333844,0.844732498218531,0.9961932264858194
Rgs17,2.0011366666666666,1.9560433333333336,0.045093333333332986,0.8448118039452327,0.9961932264858194
9130019O22Rik,2.125576666666667,2.05834,0.06723666666666706,0.8448890138894912,0.9961932264858194
Elac1,4.438866666666667,4.363973333333333,0.0748933333333337,0.844904395375334,0.9961932264858194
E330023G01,2.4841033333333336,2.5275766666666666,-0.04347333333333303,0.8449525521136059,0.9961932264858194
Gm5602,2.2232833333333333,2.1727333333333334,0.05054999999999987,0.8449607121576049,0.9961932264858194
Clec2g,2.324096666666667,2.307983333333333,0.01611333333333409,0.8449780940048082,0.9961932264858194
Mir1969,2.9223700000000004,2.8470666666666666,0.07530333333333372,0.8450114106230509,0.9961932264858194
4930548K13Rik,2.21754,2.2540666666666667,-0.036526666666666596,0.8450131285263192,0.9961932264858194
Olfr513,2.1087833333333332,2.15713,-0.04834666666666676,0.8450633738181593,0.9961932264858194
Ccdc47,6.22063,6.273813333333334,-0.053183333333334026,0.8450719527785123,0.9961932264858194
Tmprss11f,1.9914433333333335,2.009463333333333,-0.018019999999999703,0.8450778652508494,0.9961932264858194
Six4,2.4164833333333333,2.46396,-0.047476666666666834,0.8451045281814971,0.9961932264858194
3110082J24Rik,2.70679,2.7563133333333334,-0.049523333333333586,0.8451128428975818,0.9961932264858194
Pdcd6,7.597626666666667,7.674189999999999,-0.07656333333333265,0.8451190280926596,0.9961932264858194
Nup43,5.985343333333333,5.9140533333333325,0.0712900000000003,0.845127364837852,0.9961932264858194
Gm13605,2.2210233333333336,2.196683333333333,0.024340000000000472,0.8451354972009162,0.9961932264858194
Igkv1-133,2.0892066666666667,2.0727533333333334,0.01645333333333321,0.8451404879357104,0.9961932264858194
Tfam,4.856279999999999,4.797339999999999,0.05893999999999977,0.8451784723489267,0.9961932264858194
Shisa9,2.2553433333333337,2.230233333333333,0.025110000000000632,0.8451845206122978,0.9961932264858194
Olfr31,2.13875,2.10574,0.033009999999999984,0.8451974905839443,0.9961932264858194
Gsto1,9.218296666666667,9.112036666666667,0.10626000000000069,0.8452164280362349,0.9961932264858194
Gm10941,2.5319066666666665,2.5780766666666666,-0.046170000000000044,0.845238822914828,0.9961932264858194
Ncan,3.0142516666666666,2.999375,0.014876666666666427,0.8453207678330281,0.9961932264858194
Pcdh20,2.4530133333333333,2.49086,-0.037846666666666806,0.8453325512151173,0.9961932264858194
2210408I21Rik,3.9077133333333336,3.8725466666666666,0.03516666666666701,0.8453594443844163,0.9961932264858194
Gpr141,2.7236949999999998,2.7420383333333334,-0.0183433333333336,0.8454080852901752,0.9961932264858194
Atxn1,6.886343333333333,6.821560000000001,0.06478333333333186,0.8454274979412297,0.9961932264858194
Mypop,3.7456566666666666,3.7822600000000004,-0.036603333333333765,0.8454847617844576,0.9961932264858194
Igkv4-91,3.338836666666667,3.2590266666666667,0.07981000000000016,0.8455140053098712,0.9961932264858194
Fbxo18,6.0096066666666665,5.93913,0.07047666666666696,0.8455157786735517,0.9961932264858194
1700083H02Rik,1.8956166666666665,1.8639366666666668,0.03167999999999971,0.8455164654688306,0.9961932264858194
Grxcr2,2.885263333333333,2.8440933333333334,0.04116999999999971,0.8455604544192838,0.9961932264858194
Gm12248,2.2393033333333334,2.275233333333333,-0.03592999999999957,0.8455809946998912,0.9961932264858194
Olfr691,2.654083333333333,2.714236666666667,-0.06015333333333395,0.8455876999020918,0.9961932264858194
Gm10432,2.1443366666666663,2.1786499999999998,-0.03431333333333342,0.845615781926727,0.9961932264858194
Loxl2,3.2270533333333327,3.2394350000000003,-0.012381666666667623,0.845623542089189,0.9961932264858194
4930513N10Rik,2.4316600000000004,2.4409633333333334,-0.009303333333332997,0.8456398488947844,0.9961932264858194
Acsf2,3.0450933333333334,3.011146666666667,0.03394666666666657,0.8460840046930789,0.9961932264858194
Gm9736,6.091443333333333,6.0366100000000005,0.054833333333332845,0.8460987350379428,0.9961932264858194
Rec8,2.457433333333334,2.4327400000000003,0.024693333333333456,0.8461015424591337,0.9961932264858194
Ntrk2,2.1953766666666663,2.1683266666666667,0.027049999999999574,0.8461260279518071,0.9961932264858194
Gpr75,3.480893333333333,3.5215099999999997,-0.040616666666666745,0.8461341712478165,0.9961932264858194
Fabp5,8.545875,8.637558333333333,-0.09168333333333223,0.8461719935311541,0.9961932264858194
Dok4,2.493,2.5384066666666665,-0.045406666666666595,0.8462520304112449,0.9961932264858194
5330434G04Rik,2.1158766666666664,2.0821666666666667,0.033709999999999685,0.8462725105533169,0.9961932264858194
C4a,1.9110000000000003,1.9708133333333333,-0.05981333333333305,0.8463270927579934,0.9961932264858194
Gm19654,2.7286966666666665,2.6992433333333334,0.02945333333333311,0.8463447829394418,0.9961932264858194
Snora30,4.5304866666666666,4.400293333333333,0.1301933333333336,0.8465105722865885,0.9961932264858194
Sgcz,2.552286666666667,2.5300766666666665,0.022210000000000285,0.8465280991019284,0.9961932264858194
Olfr1174-ps,2.9354766666666667,2.9656466666666668,-0.03017000000000003,0.8465588305314112,0.9961932264858194
Dzip1,2.3643400000000003,2.3417333333333334,0.022606666666666886,0.8466248671581992,0.9961932264858194
Sepw1,6.187623333333334,6.07604,0.11158333333333381,0.8466721897857311,0.9961932264858194
Kcnj2,5.70206,5.822306666666667,-0.12024666666666661,0.8466781325505097,0.9961932264858194
Drp2,2.5425633333333333,2.53206,0.010503333333333309,0.8466957060305765,0.9961932264858194
Mustn1,3.7130533333333333,3.7705266666666666,-0.057473333333333265,0.8467849727178373,0.9961932264858194
Tgm5,3.190436666666667,3.23605,-0.045613333333333284,0.8468606910249559,0.9961932264858194
Gm9903,3.081516666666667,3.034823333333333,0.0466933333333337,0.846877219678107,0.9961932264858194
