Material ID,Formula,Crystal System,Space Group Symbol,Space Group Number,Sites,Energy Above Hull,Formation Energy,Predicted Stable,Volume,Density,Band Gap,Is Gap Direct,Is Metal,Magnetic Ordering,Total Magnetization,CBM,VBM
mp-754108,Li2MnCo3O8,Monoclinic,C2/m,12,14,0.06107,-1.61248,FALSE,140.65545,4.41079,0.6605,TRUE,FALSE,FM,4,2.6578,1.9973
mp-754425,Li2MnCr3O8,Monoclinic,C2/m,12,14,0.12378,-2.19102,FALSE,148.53382,3.94418,0,FALSE,TRUE,FM,11.00106,,
mp-754440,Li4MnCr5O12,Monoclinic,C2/m,12,22,0.13787,-2.21401,FALSE,229.65817,3.86596,0.0888,FALSE,FALSE,FM,16.99977,2.2181,2.1293
mp-755265,Li2MnCo3O8,Monoclinic,C2/m,12,14,0.04572,-1.62782,FALSE,136.83693,4.53388,0,FALSE,TRUE,FiM,2.00602,,
mp-755305,Li3MnV4O8,Monoclinic,C2/m,12,16,0.07944,-2.31807,FALSE,156.90672,4.3128,0.8023,FALSE,FALSE,FM,14,5.5321,4.7298
mp-755504,Li3MnOF3,Monoclinic,C2/m,12,16,0.11104,-2.77067,FALSE,156.95461,3.14759,2.4906,FALSE,FALSE,FM,10.00102,4.6496,2.159
mp-755519,Li3MnCr3O8,Monoclinic,C2/m,12,15,0.11928,-2.26529,FALSE,146.85042,4.06788,0.5679,FALSE,FALSE,FM,12,3.3193,2.7514
mp-755746,Li4MnNi5O12,Monoclinic,C2/m,12,22,0.06914,-1.41024,FALSE,215.15563,4.38499,0.0038,FALSE,FALSE,FiM,7.00489,2.5932,2.5894
mp-755862,LiMnCo3O8,Monoclinic,C2/m,12,26,0.03294,-1.44972,FALSE,285.91397,4.25916,0.535,FALSE,FALSE,FM,10.00001,1.6588,1.1238
mp-756302,Li3Mn(CoO2)4,Monoclinic,C2/m,12,16,0.05869,-1.6722,FALSE,148.91515,4.9007,0,FALSE,TRUE,FM,13.99974,,
mp-756364,Li3Mn(NiO3)2,Monoclinic,C2/m,12,24,0.02498,-1.76742,FALSE,214.20583,4.48293,0,FALSE,TRUE,AFM,0.00073,,
mp-756623,Li3Ti2MnO6,Monoclinic,C2/m,12,24,0.08021,-2.7718,FALSE,235.35601,3.77454,0,FALSE,TRUE,FiM,2.00749,,
mp-756839,Li3MnCr4O8,Monoclinic,C2/m,12,16,0.10096,-2.21674,FALSE,156.40093,4.37153,0.7012,FALSE,FALSE,FM,17.99998,5.1256,4.4244
mp-756870,Li3Mn(NiO2)4,Monoclinic,C2/m,12,16,0.01838,-1.63044,FALSE,143.8229,5.06314,0,FALSE,TRUE,FM,9.99992,,
mp-756944,Li4MnCr3O8,Monoclinic,C2/m,12,16,0.03164,-2.32972,FALSE,148.55289,4.09885,0.7181,FALSE,FALSE,FM,13,4.4689,3.7508
mp-756973,Li3Mn(CuO3)2,Monoclinic,C2/m,12,12,0.09041,-1.6403,FALSE,107.79087,4.60383,0,FALSE,TRUE,FM,6.00082,,
mp-757635,Li4MnP2O9,Monoclinic,C2/m,12,32,0.02218,-2.54866,FALSE,338.28369,2.83375,1.6142,FALSE,FALSE,FM,6.0003,2.7119,1.0977
mp-757646,Li3Mn(PO4)2,Monoclinic,C2/m,12,56,0.04114,-2.57944,FALSE,565.34892,3.12169,0.5646,FALSE,FALSE,AFM,0,2.5893,2.0247
mp-758163,Li3MnCo3O8,Monoclinic,C2/m,12,15,0.0653,-1.72432,FALSE,141.4223,4.46837,0.6543,FALSE,FALSE,FM,3.00002,2.8657,2.2114
mp-759491,Li4MnOF5,Monoclinic,C2/m,12,22,0.068,-2.88675,FALSE,225.29474,2.85524,0.7646,FALSE,FALSE,AFM,0,0.4086,-0.356
mp-759969,Li5MnO3F,Monoclinic,C2/m,12,40,0.08057,-2.19585,FALSE,438.4545,2.37294,1.814,TRUE,FALSE,AFM,0.01708,3.1399,1.3259
mp-761633,Li3Mn(CoO3)2,Monoclinic,C2/m,12,24,0.07897,-1.80494,FALSE,221.81684,4.3363,0.0333,FALSE,FALSE,AFM,1.00E-05,4.0207,3.9874
mp-773501,Li3MnV2O6,Monoclinic,C2/m,12,24,0.05206,-2.36784,FALSE,229.24928,3.96416,0.3577,FALSE,FALSE,AFM,0.00066,3.9679,3.6102
mp-774249,Li3MnCr2O6,Monoclinic,C2/m,12,24,0.04249,-2.30311,FALSE,224.8569,4.07275,0.6075,FALSE,FALSE,AFM,0,3.8513,3.2438
mp-780653,Li10Mn(SiO5)2,Monoclinic,C2/m,12,46,0.05702,-2.4838,FALSE,470.12487,2.40547,0.9873,FALSE,FALSE,FM,10.00117,2.2451,1.2578
mp-850919,Li2MnCr2O6,Monoclinic,C2/m,12,33,0.13919,-2.23662,FALSE,333.07948,4.02037,0.6409,FALSE,FALSE,FM,27.00056,3.0586,2.4177
mp-861547,Li4MnCo3O8,Monoclinic,C2/m,12,16,0.07603,-1.77332,FALSE,148.04334,4.34639,0.4349,TRUE,FALSE,FM,4.00001,3.2592,2.8243
mp-1025532,MnCu2SnTe4,Tetragonal,I-42m,121,8,0,-0.35079,TRUE,237.76865,5.66488,0,FALSE,TRUE,FM,4.85977,,
mp-1025540,MnCu2SiTe4,Tetragonal,I-42m,121,8,0.02348,-0.22277,FALSE,220.3894,5.42877,0,FALSE,TRUE,FM,5.00067,,
mp-1025568,MnAg2GeTe4,Tetragonal,I-42m,121,8,0.00493,-0.29592,FALSE,255.74507,5.54312,0,FALSE,TRUE,FM,4.91791,3.2807,3.3144
mp-1206045,MnAg2SnTe4,Tetragonal,I-42m,121,8,0.00185,-0.26405,FALSE,268.53057,5.56409,0,FALSE,TRUE,FM,4.93778,,
mp-1206870,MnCu2GeTe4,Tetragonal,I-42m,121,8,0,-0.31318,TRUE,224.57869,5.65694,0,FALSE,TRUE,FM,4.81935,,
mp-19722,MnCu2SnS4,Tetragonal,I-42m,121,8,0,-0.65555,TRUE,164.25585,4.33696,0,FALSE,TRUE,FM,4.98222,,
mp-22400,MnCu2SnSe4,Tetragonal,I-42m,121,8,0,-0.55985,TRUE,192.78821,5.31078,0,FALSE,TRUE,FM,4.91312,,
mp-569859,MnTl2SnTe4,Tetragonal,I-42m,121,8,0,-0.44054,TRUE,267.46343,6.78471,0.3099,FALSE,FALSE,FM,5.001,4.9504,4.6405
mp-638590,MnTl2GeTe4,Tetragonal,I-42m,121,8,0.00533,-0.40332,FALSE,259.24771,6.70463,0.1924,FALSE,FALSE,FM,4.99943,4.6153,4.4229
mp-752844,Li2MnSiO4,Tetragonal,I-42m,121,16,0.01826,-2.67182,FALSE,174.41179,3.06385,2.7703,FALSE,FALSE,AFM,0,5.0005,2.2302
mp-1227511,CaCeMnO4,Tetragonal,I-42d,122,28,0.19922,-3.00917,FALSE,372.23493,5.33767,0,FALSE,TRUE,FM,20,,
mp-1031798,YMg6MnO8,Tetragonal,P4/mmm,123,16,0.2535,-2.77006,FALSE,178.74347,3.88017,0.2734,TRUE,FALSE,FM,5.01167,8.4105,8.1371
mp-1031817,Mg6MnVO8,Tetragonal,P4/mmm,123,16,0.05099,-2.75897,FALSE,161.48371,3.90451,3.3983,TRUE,FALSE,FM,8,9.5098,6.1115
mp-1031818,Mg6MnNiO8,Tetragonal,P4/mmm,123,16,0.04174,-2.64879,FALSE,158.06854,4.0703,3.0826,TRUE,FALSE,FM,7,8.2856,5.203
mp-1031824,Mg6MnNiO8,Tetragonal,P4/mmm,123,16,0.04252,-2.64802,FALSE,157.82115,4.07668,2.889,TRUE,FALSE,FM,7,8.0519,5.1629
mp-1031846,Mg6MnVO8,Tetragonal,P4/mmm,123,16,0.05138,-2.75859,FALSE,161.39326,3.9067,3.0603,TRUE,FALSE,FM,8,9.4387,6.3784
mp-1031861,Mg6TiMnO8,Tetragonal,P4/mmm,123,16,0.1544,-2.79673,FALSE,160.42217,3.89852,0.1074,TRUE,FALSE,FiM,3.02306,8.1157,8.0083
mp-1031871,Mg6TiMnO8,Tetragonal,P4/mmm,123,16,0.17815,-2.77297,FALSE,162.33165,3.85266,0.1467,TRUE,FALSE,FM,6.88889,8.4439,8.2972
mp-1031885,KMg6MnO8,Tetragonal,P4/mmm,123,16,0.25524,-2.51,FALSE,173.10652,3.52874,0.8576,TRUE,FALSE,FM,4.00001,4.9229,4.0653
mp-1031920,KMg6MnO8,Tetragonal,P4/mmm,123,16,0.27826,-2.48698,FALSE,171.68237,3.55802,0.274,TRUE,FALSE,FiM,4,3.434,3.16
mp-1031945,Mg6MnSnO8,Tetragonal,P4/mmm,123,16,0.23315,-2.50336,FALSE,178.02419,4.17385,2.4822,TRUE,FALSE,FM,4.88659,9.2648,6.7826
mp-1032403,LiMg6MnO8,Tetragonal,P4/mmm,123,16,0.02452,-2.79418,FALSE,154.0927,3.61763,1.5316,TRUE,FALSE,FM,4,5.431,3.8994
mp-1032411,Mg6MnSiO8,Tetragonal,P4/mmm,123,16,0.35489,-2.57001,FALSE,165.16413,3.58771,2.9895,TRUE,FALSE,FM,5.00024,9.6265,6.637
mp-1032414,LiMg6MnO8,Tetragonal,P4/mmm,123,16,0.0289,-2.7898,FALSE,152.27717,3.66076,0.6831,TRUE,FALSE,FM,4,5.1318,4.4487
mp-1032433,NaMg6MnO8,Tetragonal,P4/mmm,123,16,0.07525,-2.70989,FALSE,159.56274,3.66063,1.4357,TRUE,FALSE,FM,4,5.5079,4.0722
mp-1032437,Mg6MnSiO8,Tetragonal,P4/mmm,123,16,0.34681,-2.57808,FALSE,165.19241,3.5871,3.4892,TRUE,FALSE,FM,5,9.5248,6.0356
mp-1032448,SrMg6MnO8,Tetragonal,P4/mmm,123,16,0.17653,-2.74072,FALSE,179.04674,3.86168,4.542,TRUE,FALSE,FM,5,8.1964,3.6544
mp-1032451,NaMg6MnO8,Tetragonal,P4/mmm,123,16,0.08749,-2.69765,FALSE,158.77076,3.67889,0.6014,TRUE,FALSE,FM,4,4.8984,4.297
mp-1032466,SrMg6MnO8,Tetragonal,P4/mmm,123,16,0.20265,-2.71461,FALSE,180.14356,3.83816,3.3283,TRUE,FALSE,FM,5,8.1747,4.8464
mp-1032468,RbMg6MnO8,Tetragonal,P4/mmm,123,16,0.38556,-2.37461,FALSE,181.41803,3.7915,0.1202,TRUE,FALSE,FiM,4,4.6062,4.486
mp-1032501,RbMg6MnO8,Tetragonal,P4/mmm,123,16,0.38467,-2.3755,FALSE,180.58978,3.80889,0.3088,TRUE,FALSE,FiM,4.44444,3.6405,3.3317
mp-1032675,BaMg6MnO8,Tetragonal,P4/mmm,123,16,0.38802,-2.49817,FALSE,195.49035,3.95908,2.5786,TRUE,FALSE,FM,5,7.2087,4.6301
mp-1032679,BaMg6MnO8,Tetragonal,P4/mmm,123,16,0.35523,-2.53096,FALSE,194.15213,3.98636,3.9317,TRUE,FALSE,FM,5,7.2225,3.2908
mp-1032686,Mg6MnCrO8,Tetragonal,P4/mmm,123,16,0.08167,-2.70928,FALSE,162.94991,3.88012,2.1558,TRUE,FALSE,FM,9,8.5616,6.4058
mp-1032689,Mg6MnCdO8,Tetragonal,P4/mmm,123,16,0.08767,-2.6134,FALSE,169.45885,4.3231,3.5144,TRUE,FALSE,FM,5,8.4178,4.9034
mp-1032690,Mg6MnCrO8,Tetragonal,P4/mmm,123,16,0.07783,-2.71312,FALSE,162.12111,3.89996,2.1301,TRUE,FALSE,FM,8.99522,8.9009,6.7708
mp-1032692,Mg6MnCO8,Tetragonal,P4/mmm,123,16,0.46542,-2.25906,FALSE,155.63419,3.63589,2.2948,TRUE,FALSE,FM,5,7.1916,4.8968
mp-1032694,Mg6MnBO8,Tetragonal,P4/mmm,123,16,0.42224,-2.45487,FALSE,154.90175,3.64022,1.1945,TRUE,FALSE,FM,4.88889,7.5675,6.373
mp-1032697,Mg6MnCdO8,Tetragonal,P4/mmm,123,16,0.07402,-2.62705,FALSE,168.80493,4.33984,4.0737,TRUE,FALSE,FM,5,8.2121,4.1384
mp-1032698,Mg6MnBO8,Tetragonal,P4/mmm,123,16,0.4363,-2.44081,FALSE,154.63946,3.64639,1.097,TRUE,FALSE,FM,4.8906,6.723,5.626
mp-1032714,Mg6MnNbO8,Tetragonal,P4/mmm,123,16,0.22064,-2.61743,FALSE,164.73976,4.25033,1.7135,TRUE,FALSE,FiM,3.44457,9.0271,7.3136
mp-1032752,Mg6MnCO8,Tetragonal,P4/mmm,123,16,0.45824,-2.26624,FALSE,155.60491,3.63657,2.522,TRUE,FALSE,FM,4.99999,7.6818,5.1598
mp-1032770,HfMg6MnO8,Tetragonal,P4/mmm,123,16,0.31298,-2.71947,FALSE,167.21805,5.03722,0.0855,TRUE,FALSE,FiM,3.444,8.7952,8.7097
mp-1032779,Mg6MnBiO8,Tetragonal,P4/mmm,123,16,0.32692,-2.3769,FALSE,186.01566,4.80037,0.3054,TRUE,FALSE,FM,5.05985,8.5613,8.2559
mp-1032792,YMg6MnO8,Tetragonal,P4/mmm,123,16,0.21996,-2.8036,FALSE,175.50788,3.95171,0.162,TRUE,FALSE,FM,4.52747,8.5015,8.3395
mp-1032800,Mg6MnNbO8,Tetragonal,P4/mmm,123,16,0.24702,-2.59105,FALSE,165.93959,4.2196,1.2199,TRUE,FALSE,FM,0.9425,9.0774,7.8575
mp-1032803,Mg6MnZnO8,Tetragonal,P4/mmm,123,16,0.0383,-2.71836,FALSE,159.75898,4.09704,4.1885,TRUE,FALSE,FM,5,8.9968,4.8083
mp-1032809,Mg6MnBiO8,Tetragonal,P4/mmm,123,16,0.30849,-2.39533,FALSE,184.80859,4.83173,0.2418,TRUE,FALSE,FM,5.01235,8.4269,8.1851
mp-1032815,HfMg6MnO8,Tetragonal,P4/mmm,123,16,0.3499,-2.68255,FALSE,170.67942,4.93506,0.1192,TRUE,FALSE,FiM,4.20939,8.7866,8.6674
mp-1032822,Mg6MnZnO8,Tetragonal,P4/mmm,123,16,0.03837,-2.7183,FALSE,159.75893,4.09704,4.0514,TRUE,FALSE,FM,5,8.7618,4.7104
mp-1032864,Mg6MnCoO8,Tetragonal,P4/mmm,123,16,0.04719,-2.64459,FALSE,158.92434,4.05089,1.6503,TRUE,FALSE,FM,7.95306,6.8873,5.237
mp-1032873,Mg6MnCuO8,Tetragonal,P4/mmm,123,16,0.05108,-2.61258,FALSE,157.56128,4.13455,0.0306,TRUE,FALSE,FM,5.21468,5.04,5.0094
mp-1032875,Mg6MnCoO8,Tetragonal,P4/mmm,123,16,0.07344,-2.61835,FALSE,158.09581,4.07212,1.6831,TRUE,FALSE,FM,7.88483,6.7993,5.1162
mp-1032879,CaMg6MnO8,Tetragonal,P4/mmm,123,16,0.09203,-2.85403,FALSE,169.6464,3.61031,4.0117,TRUE,FALSE,FM,5,9.0075,4.9958
mp-1032892,Mg6MnCuO8,Tetragonal,P4/mmm,123,16,0.041,-2.62266,FALSE,157.61364,4.13318,0.0863,TRUE,FALSE,FiM,4.22223,5.8883,5.802
mp-1032915,CaMg6MnO8,Tetragonal,P4/mmm,123,16,0.07479,-2.87127,FALSE,168.94668,3.62526,4.6552,TRUE,FALSE,FM,5,8.9845,4.3293
mp-1033146,Mg6MnAlO8,Tetragonal,P4/mmm,123,16,0.22288,-2.73018,FALSE,162.85965,3.62722,0.3677,TRUE,FALSE,FM,4.89295,9.2742,8.9065
mp-1033174,Mg6MnAlO8,Tetragonal,P4/mmm,123,16,0.23579,-2.71727,FALSE,161.36603,3.6608,0.4523,TRUE,FALSE,FM,4.89419,9.1553,8.703
mp-1036036,HfMg14MnO16,Tetragonal,P4/mmm,123,32,0.1841,-2.85128,FALSE,324.55962,4.24492,0,FALSE,TRUE,FM,6.23823,,
mp-1036050,Mg14MnNbO16,Tetragonal,P4/mmm,123,32,0.12103,-2.81716,FALSE,321.97975,3.83756,0,FALSE,TRUE,FM,7.94788,,
mp-1036069,Mg14MnCdO16,Tetragonal,P4/mmm,123,32,0.03845,-2.83124,FALSE,322.61834,3.93035,1.5676,FALSE,FALSE,FM,5.00773,7.2025,5.6349
mp-1036083,Mg14MnBO16,Tetragonal,P4/mmm,123,32,0.22213,-2.73558,FALSE,309.44244,3.55249,0,FALSE,TRUE,FM,4.99516,,
mp-1036087,Mg14MnSiO16,Tetragonal,P4/mmm,123,32,0.18013,-2.80147,FALSE,318.96684,3.53635,0.6425,FALSE,FALSE,FM,5.0019,8.4782,7.8357
mp-1036089,LiMg14MnO16,Tetragonal,P4/mmm,123,32,0.0218,-2.9067,FALSE,309.1126,3.5355,0.4456,FALSE,FALSE,FM,4.00791,5.5681,5.1225
mp-1036100,Mg14MnCO16,Tetragonal,P4/mmm,123,32,0.23759,-2.6438,FALSE,310.04584,3.55201,0.0005,TRUE,FALSE,FM,5.00011,5.9008,5.9003
mp-1036101,Mg14MnCrO16,Tetragonal,P4/mmm,123,32,0.04929,-2.86533,FALSE,315.54365,3.70054,0,FALSE,TRUE,FM,9.00894,,
mp-1036130,NaMg14MnO16,Tetragonal,P4/mmm,123,32,0.04384,-2.86789,FALSE,314.40341,3.56076,0.4718,FALSE,FALSE,FM,4.00248,5.5599,5.0881
mp-1036151,Mg14MnVO16,Tetragonal,P4/mmm,123,32,0.0217,-2.90244,FALSE,316.09326,3.68857,1.364,FALSE,FALSE,FM,8.00983,7.8538,6.4898
mp-1036154,Mg14MnBiO16,Tetragonal,P4/mmm,123,32,0.17215,-2.69891,FALSE,340.57401,4.19398,0,FALSE,TRUE,FM,5.0693,,
mp-1036160,SrMg14MnO16,Tetragonal,P4/mmm,123,32,0.09423,-2.88355,FALSE,332.86131,3.68573,1.8978,FALSE,FALSE,FM,5.00063,7.2213,5.3235
mp-1036171,BaMg14MnO16,Tetragonal,P4/mmm,123,32,0.1874,-2.77485,FALSE,346.78835,3.77572,0.7568,TRUE,FALSE,FM,5.00103,6.6982,5.9414
mp-1036172,RbMg14MnO16,Tetragonal,P4/mmm,123,32,0.18742,-2.71182,FALSE,333.09661,3.6724,0,FALSE,TRUE,FM,4.539,,
mp-1036184,Mg14MnZnO16,Tetragonal,P4/mmm,123,32,0.01807,-2.87942,FALSE,314.01807,3.78945,1.7804,FALSE,FALSE,FM,5.00735,7.5456,5.7652
mp-1036209,Mg14TiMnO16,Tetragonal,P4/mmm,123,32,0.08889,-2.90583,FALSE,316.7638,3.66464,0,FALSE,TRUE,FM,6.98746,,
mp-1036223,YMg14MnO16,Tetragonal,P4/mmm,123,32,0.13038,-2.90055,FALSE,334.54629,3.67355,0,FALSE,TRUE,FM,5.01702,,
mp-1036224,Mg14MnSnO16,Tetragonal,P4/mmm,123,32,0.11597,-2.77145,FALSE,331.88609,3.85211,0.1736,FALSE,FALSE,FM,5.00348,8.2898,8.1162
mp-1036234,Mg14MnCuO16,Tetragonal,P4/mmm,123,32,0.03069,-2.8203,FALSE,312.51095,3.79782,0,FALSE,TRUE,FM,5.42416,,
mp-1036235,Mg14MnCoO16,Tetragonal,P4/mmm,123,32,0.01611,-2.84894,FALSE,313.20355,3.76497,1.403,FALSE,FALSE,FM,7.99946,7.212,5.809
mp-1036266,Mg14MnNiO16,Tetragonal,P4/mmm,123,32,0.01154,-2.85288,FALSE,312.35741,3.77389,1.9753,FALSE,FALSE,FM,7.00326,7.9295,5.9542
mp-1036281,KMg14MnO16,Tetragonal,P4/mmm,123,32,0.1291,-2.77267,FALSE,327.35249,3.50162,0,FALSE,TRUE,FM,4.05004,,
mp-1036400,CaMg14MnO16,Tetragonal,P4/mmm,123,32,0.04125,-2.95093,FALSE,323.07316,3.55304,2.0248,FALSE,FALSE,FM,5.00047,7.6655,5.6407
mp-1036441,CsMg14MnO16,Tetragonal,P4/mmm,123,32,0.24125,-2.64536,FALSE,345.13366,3.77255,0,FALSE,TRUE,FM,4.71556,,
mp-1036637,Mg14MnAlO16,Tetragonal,P4/mmm,123,32,0.10917,-2.88651,FALSE,316.9037,3.55359,0,FALSE,TRUE,FM,4.98569,,
mp-1037768,CaMg30MnO32,Tetragonal,P4/mmm,123,64,0.01897,-2.99627,FALSE,629.73682,3.52326,2.9903,FALSE,FALSE,FM,5.00053,8.0655,5.0752
mp-1037789,HfMg30MnO32,Tetragonal,P4/mmm,123,64,0.09602,-2.94082,FALSE,637.97065,3.83805,0,FALSE,TRUE,FiM,4.0527,,
mp-1037802,CaMg30MnO32,Tetragonal,P4/mmm,123,64,0.02029,-2.99496,FALSE,631.15788,3.51532,2.5162,FALSE,FALSE,FM,5.00095,8.0419,5.5257
mp-1037821,Mg30MnNbO32,Tetragonal,P4/mmm,123,64,0.05847,-2.92978,FALSE,628.40884,3.6703,0.3684,FALSE,FALSE,FM,8.00521,7.9932,7.6248
mp-1037825,Mg30MnCdO32,Tetragonal,P4/mmm,123,64,0.01754,-2.93646,FALSE,606.7762,3.85453,2.7002,TRUE,FALSE,FM,5,7.7188,5.0186
mp-1037838,Mg30MnNbO32,Tetragonal,P4/mmm,123,64,0.0605,-2.92775,FALSE,630.09731,3.66046,0.2131,FALSE,FALSE,FM,8.00543,7.9536,7.7405
mp-1037840,Mg30MnBiO32,Tetragonal,P4/mmm,123,64,0.08706,-2.86762,FALSE,647.01251,3.86267,0.1233,TRUE,FALSE,FM,5.07787,8.9351,8.8118
mp-1037841,Mg30MnBiO32,Tetragonal,P4/mmm,123,64,0.09522,-2.85946,FALSE,638.02635,3.91707,0.0666,FALSE,FALSE,FM,5.26415,9.1237,9.0571
mp-1037843,BaMg30MnO32,Tetragonal,P4/mmm,123,64,0.08198,-2.9183,FALSE,650.9022,3.65679,2.6461,FALSE,FALSE,FM,5.0019,7.6179,4.9718
mp-1037844,Mg30MnCrO32,Tetragonal,P4/mmm,123,64,0.03681,-2.93966,FALSE,624.17748,3.58634,0.7039,FALSE,FALSE,FM,7.00073,8.0935,7.3896
mp-1037845,HfMg30MnO32,Tetragonal,P4/mmm,123,64,0.09653,-2.94031,FALSE,637.39455,3.84152,0,FALSE,TRUE,FM,6.09335,,
mp-1037846,YMg30MnO32,Tetragonal,P4/mmm,123,64,0.06589,-2.96873,FALSE,641.59887,3.58449,0,FALSE,TRUE,FM,5.06526,,
mp-1037859,Mg30MnCdO32,Tetragonal,P4/mmm,123,64,0.01899,-2.93501,FALSE,632.19875,3.69953,2.2454,TRUE,FALSE,FM,5.00109,7.6994,5.454
mp-1037884,Mg30MnCO32,Tetragonal,P4/mmm,123,64,0.11961,-2.84024,FALSE,619.01872,3.50897,1.9097,TRUE,FALSE,FM,5.00038,7.4849,5.5752
mp-1037887,Mg30MnBO32,Tetragonal,P4/mmm,123,64,0.11616,-2.88185,FALSE,619.98397,3.50029,0.3777,FALSE,FALSE,FM,6.00074,7.2387,6.861
mp-1037910,Mg30MnCrO32,Tetragonal,P4/mmm,123,64,0.01716,-2.95931,FALSE,624.07981,3.5869,1.6974,FALSE,FALSE,FM,9.00091,8.0926,6.3952
mp-1037924,Mg30MnZnO32,Tetragonal,P4/mmm,123,64,0.00903,-2.95887,FALSE,623.77706,3.62435,2.7789,TRUE,FALSE,FM,5.00073,7.9063,5.1274
mp-1037926,Mg30MnZnO32,Tetragonal,P4/mmm,123,64,0.0092,-2.9587,FALSE,623.83115,3.62404,2.6988,TRUE,FALSE,FM,5.00056,7.9139,5.2151
mp-1037959,YMg30MnO32,Tetragonal,P4/mmm,123,64,0.0647,-2.96992,FALSE,642.83729,3.57758,0,FALSE,TRUE,FM,5.09451,,
mp-1037989,Mg30MnCuO32,Tetragonal,P4/mmm,123,64,0.01467,-2.92997,FALSE,619.40086,3.64496,0.1409,FALSE,FALSE,FiM,4.0044,5.7911,5.6502
mp-1038011,NaMg30MnO32,Tetragonal,P4/mmm,123,64,0.01724,-2.95778,FALSE,622.12252,3.52077,1.5134,FALSE,FALSE,FM,4.00388,5.8555,4.3421
mp-1038023,RbMg30MnO32,Tetragonal,P4/mmm,123,64,0.07236,-2.89641,FALSE,640.9095,3.57944,1.995,FALSE,FALSE,FM,4.00488,6.2194,4.2244
mp-1038035,Mg30MnSiO32,Tetragonal,P4/mmm,123,64,0.09303,-2.91693,FALSE,624.29656,3.52206,1.9765,FALSE,FALSE,FM,5.0002,8.6954,6.7189
mp-1038036,RbMg30MnO32,Tetragonal,P4/mmm,123,64,0.08285,-2.88593,FALSE,641.65577,3.57527,1.5804,FALSE,FALSE,FM,4.00538,5.7402,4.1598
mp-1038037,LiMg30MnO32,Tetragonal,P4/mmm,123,64,0.00817,-2.97524,FALSE,618.15475,3.50025,1.4352,FALSE,FALSE,FM,4.00378,5.7625,4.3273
mp-1038038,LiMg30MnO32,Tetragonal,P4/mmm,123,64,0.00387,-2.97954,FALSE,616.5183,3.50955,1.5303,FALSE,FALSE,FM,4.00358,5.9865,4.4562
mp-1038039,Mg30MnSiO32,Tetragonal,P4/mmm,123,64,0.09197,-2.91799,FALSE,625.05518,3.51779,1.4162,FALSE,FALSE,FM,5.00036,8.6776,7.2614
mp-1038040,SrMg30MnO32,Tetragonal,P4/mmm,123,64,0.04208,-2.96597,FALSE,639.30725,3.594,2.827,FALSE,FALSE,FM,5.00061,7.8395,5.0125
mp-1038041,CsMg30MnO32,Tetragonal,P4/mmm,123,64,0.10798,-2.85448,FALSE,651.14592,3.64414,1.8102,FALSE,FALSE,FM,4.00535,6.3723,4.5621
mp-1038043,NaMg30MnO32,Tetragonal,P4/mmm,123,64,0.01171,-2.96331,FALSE,622.24964,3.52005,1.6848,FALSE,FALSE,FM,4.00383,6.0851,4.4003
mp-1038048,BaMg30MnO32,Tetragonal,P4/mmm,123,64,0.0851,-2.91519,FALSE,652.70329,3.64669,1.5849,FALSE,FALSE,FM,5.00202,7.6019,6.017
mp-1038085,SrMg30MnO32,Tetragonal,P4/mmm,123,64,0.04456,-2.96349,FALSE,641.47735,3.58184,2.1231,FALSE,FALSE,FM,5.00135,7.8079,5.6848
mp-1038112,Mg30TiMnO32,Tetragonal,P4/mmm,123,64,0.04735,-2.96916,FALSE,624.38566,3.57417,0,FALSE,TRUE,FM,6.99673,,
mp-1038115,KMg30MnO32,Tetragonal,P4/mmm,123,64,0.04429,-2.92575,FALSE,633.19036,3.50147,1.8944,FALSE,FALSE,FM,4.00455,6.19,4.2956
mp-1038146,KMg30MnO32,Tetragonal,P4/mmm,123,64,0.05285,-2.91719,FALSE,634.15962,3.49612,1.5441,FALSE,FALSE,FM,4.00494,5.762,4.2179
mp-1038154,Mg30MnSnO32,Tetragonal,P4/mmm,123,64,0.05484,-2.90802,FALSE,638.97509,3.67666,1.8544,FALSE,FALSE,FM,5.00033,8.5481,6.6937
mp-1038158,Mg30MnSnO32,Tetragonal,P4/mmm,123,64,0.05652,-2.90634,FALSE,640.52425,3.66777,1.394,FALSE,FALSE,FM,5.00098,8.476,7.082
mp-1038167,Mg30MnVO32,Tetragonal,P4/mmm,123,64,0.00991,-2.97132,FALSE,623.13851,3.58951,1.9997,FALSE,FALSE,FM,7.9999,8.1392,6.1395
mp-1038168,Mg30MnVO32,Tetragonal,P4/mmm,123,64,0.01066,-2.97056,FALSE,623.71002,3.58622,1.8868,FALSE,FALSE,FM,7.99987,8.1275,6.2407
mp-1038171,Mg30MnNiO32,Tetragonal,P4/mmm,123,64,0.00543,-2.94593,FALSE,621.51881,3.61958,2.9154,TRUE,FALSE,FM,7.00531,8.1436,5.2282
mp-1038173,Mg30TiMnO32,Tetragonal,P4/mmm,123,64,0.0494,-2.96711,FALSE,624.75232,3.57207,0,FALSE,TRUE,FM,6.97316,,
mp-1038248,Mg30MnNiO32,Tetragonal,P4/mmm,123,64,0.0053,-2.94607,FALSE,621.28058,3.62097,2.8526,TRUE,FALSE,FM,6.99995,8.1478,5.2952
mp-1038250,CsMg30MnO32,Tetragonal,P4/mmm,123,64,0.12088,-2.84158,FALSE,652.51447,3.6365,1.1417,FALSE,FALSE,FM,4.00553,5.7545,4.6128
